DATAFLOW,MEASURE,UNIT_MEASURE,REF_AREA,FREQ,CPI_DIV,SOURCE_DETAIL,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,UNIT_MULT
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2021-02,-2.23,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2021-03,-1.09,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2021-04,-0.1,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2021-05,-0.4,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2021-06,0.8,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2021-07,1.1,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2021-08,1.35,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2021-09,2.17,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2021-10,1.2,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2021-11,2.02,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2021-12,2.13,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2023-01,2.72,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2023-02,3.84,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2023-03,3.89,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2023-04,3.24,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2023-05,3.16,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2023-06,2.68,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2023-07,2.9,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2023-08,3.9,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2023-09,4.04,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2023-10,0.52,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2023-11,2.82,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2023-12,4.81,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2024-01,2.46,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2024-02,1.48,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2024-03,1.78,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2024-04,-0.32,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2024-05,0.11,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2024-06,0.15,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2024-07,-0.37,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2024-08,-1.1,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2024-09,-1.27,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2024-10,-0.21,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2024-11,-1.64,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2024-12,-3.18,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2025-01,-1.79,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2025-02,-1.78,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2025-03,-1.82,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2025-04,0.28,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2025-05,0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2025-06,-0.45,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2025-07,1.51,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2025-08,2.32,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2025-09,1.94,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2025-10,2.49,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2025-11,2.9,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,FUR,FCSA,2025-12,2.67,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2021-01,-18.83,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2021-02,-18.64,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2021-03,1.22,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2021-04,1.44,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2021-05,3.96,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2021-06,4.24,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2021-07,17.18,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2021-08,21.76,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2021-09,15.45,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2021-10,13.86,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2021-11,8.15,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2021-12,3.78,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2023-01,18.88,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2023-02,13.24,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2023-03,7.07,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2023-04,-1.71,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2023-05,-4.08,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2023-06,-4.76,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2023-07,-6.8,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2023-08,-3.71,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2023-09,-3.66,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2023-10,-1.57,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2023-11,1.97,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2023-12,-4.04,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2024-01,-3.62,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2024-02,0.85,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2024-03,-5.92,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2024-04,-3.22,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2024-05,1.18,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2024-06,4.21,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2024-07,6.34,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2024-08,2.31,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2024-09,9.68,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2024-10,6.12,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2024-11,5.26,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2024-12,12.62,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2025-01,7.96,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2025-02,7.32,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2025-03,4.79,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2025-04,5.77,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2025-05,10.28,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2025-06,3.16,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2025-07,3.2,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2025-08,-0.36,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2025-09,-0.14,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2025-10,3.14,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2025-11,3.51,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG21,PERCENT,AE,M,REC,FCSA,2025-12,0.19,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2021-01,-0.13,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2021-02,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2021-03,-0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2021-04,-0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2021-05,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2021-06,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2021-07,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2021-08,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2021-09,-0.05,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2021-10,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2021-11,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2021-12,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2023-01,-0.07,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2023-02,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2023-03,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2023-04,0.64,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2023-05,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2023-06,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2023-07,-0.08,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2023-08,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2023-09,2.22,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2023-10,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2023-11,-0.71,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2023-12,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2024-01,0.77,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2024-02,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2024-03,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2024-04,0.23,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2024-05,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2024-06,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2024-07,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2024-08,0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2024-09,1.35,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2024-10,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2024-11,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2024-12,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2025-01,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2025-02,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2025-03,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2025-04,0.15,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2025-05,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2025-06,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2025-07,0.09,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2025-08,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2025-09,1.25,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2025-10,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2025-11,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,EDU,FCSA,2025-12,0,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-01,100.09,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-02,100.09,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-03,100.07,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-04,100.06,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-05,100.06,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-06,100.06,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-07,100.06,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-08,100.06,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-09,100.05,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-10,100.05,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-11,100.05,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-12,99.3,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-01,100.69,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-02,100.69,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-03,100.37,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-04,100.52,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-05,100.52,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-06,101.09,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-07,101.1,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-08,101.1,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-09,101.33,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-10,101.33,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-11,101.33,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-12,101.33,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-01,101.26,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-02,101.26,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-03,101.26,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-04,101.91,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-05,101.91,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-06,101.91,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-07,101.83,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-08,101.83,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-09,104.09,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-10,104.09,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-11,103.35,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-12,103.35,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-01,104.15,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-02,104.15,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-03,104.15,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-04,104.39,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-05,104.39,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-06,104.39,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-07,104.39,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-08,104.41,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-09,105.82,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-10,105.82,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-11,105.82,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-12,105.82,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2025-01,105.82,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2025-02,105.82,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2025-03,105.82,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2025-04,105.99,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2025-05,105.99,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2025-06,105.99,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2025-07,106.08,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2025-08,106.08,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2025-09,107.41,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2025-10,107.41,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2025-11,107.41,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2025-12,107.41,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2009-01,7.34,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2009-02,5.5,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2009-03,-0.47,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2009-04,-3.17,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2009-05,-4.44,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2009-06,-6.56,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2009-07,-6.81,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2009-08,-8.73,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2009-09,-7.75,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2009-10,-9.07,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2009-11,-9.77,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2009-12,-10.47,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2010-01,-4.97,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2010-02,-5.3,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2010-03,-4.14,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2010-04,-5.72,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2010-05,-4.75,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2010-06,-4.06,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2010-07,-5.07,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2010-08,-4.68,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2010-09,-5.88,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TEX,FCSA,2010-10,-4.49,2,,
